"Name","Platform","Year_of_Release","Genre","Publisher","Global_Sales","Critic_Score","User_Score","Rating","log_JP_Sales","log_Other_Sales","sqrt_Critic_Count","log_User_Count"
"Shaun Palmer's Pro Snowboarder","PS2","2001","Sports","Codemasters",0.73,64,8.7,"E",0,0.0861776962410524,4.12310562561766,2.63905732961526
"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)","X360","2007","Action","Activision",0.6,68,7.4,"Unknown",0,0.048790164169432,4.69041575982343,3.29583686600433
"PenPen TriIceLon","DC","1998","Racing","Infogrames",0.06,69,7.4,"Unknown",0.0582689081239758,0,4.24264068711928,2.89037175789616
"PGR4 - Project Gotham Racing 4","X360","2007","Racing","Microsoft Game Studios",2.04,69,7.4,"Unknown",0.0198026272961797,0.22314355131421,4.24264068711928,2.89037175789616
"Dance on Broadway","Wii","2010","Misc","Ubisoft",1.02,48,3.3,"E10+",0,0.113328685307003,2.44948974278318,1.6094379124341
"The Warriors","XB","2005","Action","Take-Two Interactive",0.28,85,8.2,"M",0,0.00995033085316809,7.41619848709566,3.09104245335832
"Call of Duty: Advanced Warfare","PS4","2014","Shooter","Activision",7.66,83,5.7,"M",0.131028262406404,0.802001585472027,6.2449979983984,7.27517231945277
"The Eye of Judgment","PS3","2007","Misc","Sony Computer Entertainment",0.33,75,8.2,"T",0.0198026272961797,0.0295588022415444,6.557438524302,3.95124371858143
"Rapala Pro Bass Fishing 2010","X360","2010","Sports","Activision",0.4,75,7.4,"E",0,0.0295588022415444,4.24264068711928,2.83321334405622
"Unreal Tournament 2003","PC","2002","Shooter","Atari",0.01,86,8.2,"M",0,0,5.19615242270663,4.59511985013459
"JoJo's Bizarre Adventure: Eyes of Heaven","PS4","2015","Fighting","Namco Bandai Games",0.03,61,7.4,"T",0.0295588022415444,0,5.91607978309962,3.80666248977032
"The Secret Saturdays: Beasts of the 5th Sun","DS","2009","Action","D3Publisher",0.08,60,7.4,"E10+",0,0.00995033085316809,2.23606797749979,3.29583686600433
"Uncharted 3: Drake's Deception","PS3","2011","Action","Sony Computer Entertainment",6.74,92,8.3,"T",0.173953307123438,0.708035793053696,9.8488578017961,8.21959545417708
"Toy Soldiers: War Chest","PS4","2015","Action","Ubisoft",0.07,62,7.7,"Unknown",0,0.00995033085316809,4.35889894354067,4.12713438504509
"Project: Horned Owl","PS","1995","Shooter","Sony Computer Entertainment",0.11,73,7.4,"Unknown",0.048790164169432,0.00995033085316809,5.65685424949238,4.14313472639153
"Hot Shots Tennis","PS2","2006","Sports","Sony Computer Entertainment",0.9,70,8.1,"E",0.438254930931155,0.048790164169432,6.6332495807108,2.19722457733622
"Far Cry","PC","2004","Shooter","Ubisoft",0.05,89,8.1,"M",0,0.00995033085316809,8.48528137423857,6.58617165485467
"Vandal Hearts","PS","1996","Role-Playing","Konami Digital Entertainment",0.45,74,7.9,"Unknown",0.173953307123438,0.0295588022415444,5.47722557505166,3.96081316959758
"Cabela's Trophy Bucks","PS2","2007","Sports","Activision Value",0.27,75,7.4,"T",0,0.0392207131532813,4.24264068711928,2.83321334405622
"Samurai Warriors: Sanada Maru","PSV","2016","Action","Tecmo Koei",0.01,68,7.4,"Unknown",0.00995033085316809,0,4.69041575982343,3.29583686600433
"Fireblade","PS2","2002","Action","Midway Games",0.18,68,7.4,"Unknown",0,0.0198026272961797,4.69041575982343,3.29583686600433
"Ford Racing 3","PS2","2004","Racing","Take-Two Interactive",0.26,50,6.6,"E",0,0.0295588022415444,2.64575131106459,2.19722457733622
"Custer's Revenge","2600","1981","Action","Mystique",0.82,68,7.4,"Unknown",0,0.00995033085316809,4.69041575982343,3.29583686600433
"Blast Radius","PS","1998","Action","Psygnosis",0.07,68,7.4,"Unknown",0,0,4.69041575982343,3.29583686600433
"Final Fantasy XIV: Heavensward","PS4","2015","Action","Square Enix",0.13,86,7.6,"T",0.0582689081239758,0.00995033085316809,4.47213595499958,5.42053499927229
"SpongeBob SquarePants: Double Pack","GBA","2005","Platform","THQ",0.32,69,7.7,"Unknown",0,0.00995033085316809,4.12310562561766,3.13549421592915
"Dr. Seuss: Green Eggs and Ham","GBA","2003","Action","NewKidCo",0.05,68,9,"E",0,0,4.69041575982343,3.09104245335832
"ESPN Final Round Golf 2002","GBA","2001","Sports","Konami Digital Entertainment",0.17,70,7.4,"E",0,0,3.16227766016838,2.83321334405622
"The 7th Guest","PC","1992","Adventure","Virgin Interactive",0.78,66,7.5,"T",0,0,4,2.77258872223978
"Skydiving Extreme","PS","2001","Sports","Banpresto",0.08,75,7.4,"Unknown",0,0.00995033085316809,4.24264068711928,2.83321334405622
"The Punisher","XB","2005","Action","THQ",0.29,68,7.4,"Unknown",0,0.00995033085316809,4.69041575982343,3.29583686600433
"Operation Flashpoint: Red River","PS3","2011","Shooter","Codemasters",0.32,67,6.3,"M",0.0676586484738149,0.048790164169432,6,2.94443897916644
"Tunnel B1","PS","1996","Action","Ocean",0.09,68,7.4,"Unknown",0,0.00995033085316809,4.69041575982343,3.29583686600433
"Need for Speed: Most Wanted","PC","2005","Racing","Electronic Arts",0.29,82,8.5,"T",0,0.0392207131532813,4.35889894354067,6.26530121273771
"Starry ? Sky: In Autumn","PSP","2010","Misc","Asgard",0.03,68.5,7,"Unknown",0.0295588022415444,0,4.12310562561766,2.63905732961526
"Chevrolet Camaro: Wild Ride","DS","2010","Racing","Storm City Games",0.02,69,7.4,"E",0,0,4.24264068711928,2.89037175789616
"Fashion Studio: Paris Collection","DS","2009","Misc","Ubisoft",0.14,68.5,7,"E",0,0.00995033085316809,4.12310562561766,2.63905732961526
"Indigo Prophecy","XB","2005","Adventure","Atari",0.1,84,7.7,"M",0,0,7.14142842854285,3.68887945411394
"IHRA Drag Racing 2","PS2","2002","Racing","Bethesda Softworks",1.31,69,7.4,"E",0,0.157003748809665,4.24264068711928,4.15888308335967
"Elven Legacy Collection","PC","2010","Strategy","Paradox Interactive",0.02,74,7.9,"Unknown",0,0,4.89897948556636,3.59731226058845
"Def Jam: Fight for NY","XB","N/A","Fighting","Electronic Arts",0.54,84,8.5,"M",0,0.0198026272961797,5.74456264653803,2.63905732961526
"Viking: Battle for Asgard","X360","2008","Action","Sega",0.44,68,8,"M",0,0.048790164169432,8.18535277187245,4.48863636973214
"FIFA Soccer 06","PS2","2005","Sports","Electronic Arts",4.21,80,7.8,"E",0.0392207131532813,0.609765571620894,5.65685424949238,3.87120101090789
"Winter Sports 3: The Great Tournament","PS3","2010","Sports","Tradewest",0.03,75,7.4,"E",0,0.00995033085316809,4.24264068711928,2.83321334405622
"Animal Genius","DS","2007","Puzzle","Ubisoft",0.11,70,7.5,"E",0,0.00995033085316809,3.74165738677394,2.484906649788
"Jurassic Park: The Game","X360","N/A","Action","Unknown",0.16,60,3.6,"T",0,0.00995033085316809,3,4.93447393313069
"UEFA Euro 2016","PS3","2016","Sports","Konami Digital Entertainment",0.08,75,7.4,"Unknown",0.0295588022415444,0.00995033085316809,4.24264068711928,2.83321334405622
"G-Force","DS","2009","Action","Disney Interactive Studios",0.53,68,9,"E10+",0,0.048790164169432,4.69041575982343,1.79175946922805
"Test Drive Unlimited 2","PS3","N/A","Racing","Atari",0.62,70,6.1,"T",0.00995033085316809,0.113328685307003,6.557438524302,3.80666248977032
"Combat Mission: Shock Force","PC","2007","Strategy","Paradox Interactive",0.03,62,3.3,"T",0,0,3.87298334620742,4.46590811865458
"Thomas & Friends: Hero of the Rails","DS","2010","Misc","Unknown",0.08,68.5,7,"Unknown",0,0.00995033085316809,4.12310562561766,2.63905732961526
"Sword Art Online: Infinity Moment","PSP","2013","Role-Playing","Namco Bandai Games",0.22,74,7.9,"Unknown",0.198850858745165,0,5.47722557505166,3.96081316959758
"NCAA Football 98","PS","1997","Sports","Electronic Arts",0.7,75,7.4,"Unknown",0,0.048790164169432,4.24264068711928,2.83321334405622
"Countdown Vampires","PS","1999","Adventure","Namco Bandai Games",0.04,41,7.5,"M",0,0,2.44948974278318,2.77258872223978
"Madden NFL 11","PS3","2010","Sports","Electronic Arts",2.38,83,6.1,"E",0,0.182321556793955,6,4.23410650459726
"Summon Night 4","PSP","2012","Role-Playing","Namco Bandai Games",0.07,74,7.9,"Unknown",0.0676586484738149,0,5.47722557505166,3.96081316959758
"Iron Man","PS3","2008","Action","Sega",0.68,42,6.2,"T",0,0.104360015324243,5.19615242270663,3.8286413964891
"Scurge: Hive","DS","2006","Action","SouthPeak Games",0.06,70,8.6,"E10+",0,0,5.3851648071345,1.79175946922805
"Beyond: Two Souls","PS3","2013","Adventure","Sony Computer Entertainment",1.63,70,8.1,"M",0.0582689081239758,0.231111720963387,9.89949493661167,7.88344635413774
"XCOM: Enemy Unknown","PS3","2012","Strategy","Take-Two Interactive",0.57,89,8.2,"M",0,0.0953101798043249,4.47213595499958,5.6937321388027
"Nancy Drew: Alibi In Ashes","PC","2011","Adventure","Her Interactive",0.03,66,7.5,"E",0,0,4,2.77258872223978
"Rocksmith 2014","XOne","2014","Misc","Ubisoft",0.41,68.5,7,"Unknown",0,0.0392207131532813,4.12310562561766,2.63905732961526
"Battlefield 4","PS4","2013","Shooter","Electronic Arts",3.59,85,6.9,"M",0.157003748809665,0.412109650826833,4.24264068711928,7.36581283720947
"Broken Sword II: The Smoking Mirror","PS","1997","Adventure","Sony Computer Entertainment",0.06,66,7.5,"Unknown",0,0,4,2.77258872223978
"Arcade Zone","Wii","2009","Misc","Activision",0.15,68.5,7,"E",0,0.00995033085316809,4.12310562561766,2.63905732961526
"Wetrix","N64","1998","Puzzle","Ocean",0.08,70,7.5,"Unknown",0,0,3.74165738677394,2.484906649788
"Duel Masters","PS2","2004","Strategy","Atari",0.27,66,8.3,"E",0,0.0295588022415444,4.47213595499958,1.94591014905531
"Scarface: The World is Yours","XB","2006","Action","Vivendi Games",0.49,76,8.4,"M",0,0.0198026272961797,6.40312423743285,3.85014760171006
"NatGeo Challenge! Wild Life","X360","2010","Misc","Black Bean Games",0.03,68.5,7,"Unknown",0,0,4.12310562561766,2.63905732961526
"Dig Dug","2600","1982","Puzzle","Atari",1.64,70,7.5,"Unknown",0,0.0198026272961797,3.74165738677394,2.484906649788
"DS Nishimura Kyotaro Suspense 2 Shin Tantei Series: Kanazawa Hakodate - Gokkan no Kyoukoku - Fukushuu no Kage","DS","2008","Adventure","Tecmo Koei",0.07,66,7.5,"Unknown",0.0676586484738149,0,4,2.77258872223978
"Ganbare Goemon: KiraKira Douchuu - Boku ga Dancer ni Natta Riyuu","SNES","1995","Platform","Konami Digital Entertainment",0.31,69,7.7,"Unknown",0.27002713721306,0,4.12310562561766,3.13549421592915
"Pokemon Mystery Dungeon: Explorers of Sky","DS","2009","Role-Playing","Nintendo",1.56,54,9,"E",0.364643113587909,0.113328685307003,5.09901951359278,4.89783979995091
"Frogger's Adventures: Temple of the Frog","GBA","N/A","Adventure","Konami Digital Entertainment",2.39,73,7.5,"E",0,0.0676586484738149,2,2.77258872223978
"Taiko no Tatsujin Portable 2","PSP","2006","Misc","Namco Bandai Games",0.05,68.5,7,"Unknown",0.048790164169432,0,4.12310562561766,2.63905732961526
"Harry Potter and the Order of the Phoenix","PSP","2007","Action","Electronic Arts",0.37,52,7.6,"E10+",0,0.0953101798043249,3.3166247903554,3.04452243772342
"Persona Q: Shadow of the Labyrinth","3DS","2014","Role-Playing","Nippon Ichi Software",0.72,83,8.1,"M",0.2390169004705,0.0392207131532813,7.48331477354788,5.13579843705026
"Yamakawa Shuppansha Kanshuu: Shousetsu Sekaishi B","DS","2007","Misc","Namco Bandai Games",0.08,68.5,7,"Unknown",0.0769610411361284,0,4.12310562561766,2.63905732961526
"Chess","PS","2001","Strategy","Success",0.09,74,7.9,"Unknown",0,0.00995033085316809,4.89897948556636,3.59731226058845
"Dengeki Bunko Fighting Climax","PSV","2014","Fighting","Sega",0.13,75,8.5,"T",0.0769610411361284,0.00995033085316809,2.64575131106459,3.36729582998647
"Big League Sports: Summer","DS","2009","Sports","Activision",0.11,75,7.4,"E",0,0.00995033085316809,4.24264068711928,2.83321334405622
"The Legend of Kage 2","DS","2008","Action","Square Enix",0.07,70,6.3,"E10+",0,0,4.58257569495584,1.6094379124341
"Disney Princess: Magical Jewels","DS","2007","Adventure","Disney Interactive Studios",1.43,66,7.5,"E",0,0.104360015324243,4,2.77258872223978
"AMNESIA World","PSV","2014","Adventure","Idea Factory",0.03,66,7.5,"Unknown",0.0295588022415444,0,4,2.77258872223978
"Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri","DS","2007","Misc","Tecmo Koei",0.02,68.5,7,"Unknown",0.0198026272961797,0,4.12310562561766,2.63905732961526
"3 in 1: Solitaire, Mahjong & Tangram","DS","2010","Misc","Deep Silver",0.07,68.5,7,"Unknown",0,0.00995033085316809,4.12310562561766,2.63905732961526
"Mega Man Legends","PS","1997","Adventure","Capcom",0.83,66,7.5,"Unknown",0.113328685307003,0.048790164169432,4,2.77258872223978
"TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5","PS3","2015","Action","Namco Bandai Games",0.02,68,7.4,"Unknown",0.0198026272961797,0,4.69041575982343,3.29583686600433
"Medalot 7","3DS","2012","Action","Rocket Company",0.13,68,7.4,"Unknown",0.122217632724249,0,4.69041575982343,3.29583686600433
"Genji: Days of the Blade","PS3","2006","Action","Sony Computer Entertainment",0.75,55,5.8,"T",0.0582689081239758,0.131028262406404,6.78232998312527,3.43398720448515
"PokePark 2: Wonders Beyond","Wii","2011","Action","Nintendo",0.75,60,7,"E",0.2390169004705,0.0392207131532813,4.24264068711928,3.3322045101752
"Need for Speed: Nitro","Wii","2009","Racing","Electronic Arts",0.83,69,7.4,"E10+",0,0.0769610411361284,6.40312423743285,3.66356164612965
"Bicycle Casino 2005","XB","2004","Misc","Zoo Digital Publishing",0.23,68.5,7,"Unknown",0,0.00995033085316809,4.12310562561766,2.63905732961526
"Myst IV: Revelation","XB","2005","Adventure","Ubisoft",0.05,75,7.5,"T",0,0,4.12310562561766,2.77258872223978
"Still Life 2","PC","2009","Adventure","Rondomedia",0.02,67,5.7,"M",0,0,3.87298334620742,4.00733318523247
"Dawn of Discovery","Wii","2009","Simulation","Ubisoft",0.19,81,8.5,"E10+",0,0.0198026272961797,4.89897948556636,2.77258872223978
"Call of Duty: World at War Final Fronts","PS2","2008","Shooter","Activision",1.72,73,7.4,"Unknown",0,0.662687973075237,5.65685424949238,4.14313472639153
"Mario Super Sluggers","Wii","2008","Sports","Nintendo",1.89,69,7.8,"E",0.254642218373581,0.113328685307003,5.56776436283002,4.07753744390572
"Dai-4-Ji Super Robot Taisen S","PS","1996","Strategy","Banpresto",0.51,74,7.9,"Unknown",0.392042087776024,0.0295588022415444,4.89897948556636,3.59731226058845
"Dragon Ball: Fusions","3DS","2016","Role-Playing","Namco Bandai Games",0.21,68,7.6,"T",0.173953307123438,0,3.46410161513775,2.83321334405622
"Spyro: A Hero's Tail","PS2","2004","Platform","Vivendi Games",0.64,60,8,"E",0,0.0769610411361284,4,3.80666248977032
"Winning Post 7 Maximum 2008","PS3","2008","Sports","Tecmo Koei",0.01,75,7.4,"Unknown",0.00995033085316809,0,4.24264068711928,2.83321334405622
"Assassin's Creed III","PC","2012","Action","Ubisoft",0.93,80,6.2,"M",0,0.113328685307003,4.58257569495584,7.30653139893951
"MLB 2001","PS","2000","Sports","Sony Computer Entertainment",0.89,75,7.4,"Unknown",0,0.0582689081239758,4.24264068711928,2.83321334405622
"World Cup Golf: Professional Edition","PS","1995","Sports","U.S. Gold",0.13,75,7.4,"Unknown",0,0.00995033085316809,4.24264068711928,2.83321334405622
"Puyo Puyo 7","PSP","2009","Puzzle","Sega",0.03,70,7.5,"Unknown",0.0295588022415444,0,3.74165738677394,2.484906649788
"Minna no DS Seminar: Kanpeki Eitango Ryoku","DS","2006","Misc","TDK Core",0.06,68.5,7,"Unknown",0.0582689081239758,0,4.12310562561766,2.63905732961526
"The Walking Dead: Season One","PS4","2014","Adventure","Telltale Games",0.46,66,7.5,"Unknown",0.0198026272961797,0.0676586484738149,4,2.77258872223978
"DJ Hero","PS3","2009","Misc","Activision",0.9,86,7.8,"T",0,0.131028262406404,7.28010988928052,3.91202300542815
"Back to the Future: The Game","PS3","2011","Adventure","Telltale Games",0.09,66,6.8,"Unknown",0,0.00995033085316809,2.23606797749979,3.95124371858143
"NiGHTS: Journey of Dreams","Wii","2007","Platform","Sega",0.41,69,8.5,"E",0.0392207131532813,0.0295588022415444,6.85565460040104,4.02535169073515
"The King of Fighters '99","PS","2000","Fighting","SNK",0.11,72,8.9,"T",0.104360015324243,0.00995033085316809,4.89897948556636,3.68887945411394
"Momotarou Dentetsu Happy","SNES","1996","Misc","Hudson Soft",0.32,68.5,7,"Unknown",0.27763173659828,0,4.12310562561766,2.63905732961526
"Red Faction: Armageddon","PC","2011","Shooter","THQ",0.09,75,6.7,"M",0,0.00995033085316809,5.3851648071345,5.61312810638807
"Dragon Ball Z: Battle of Z","PSV","2014","Fighting","Namco Bandai Games",0.11,66,7.5,"T",0.0582689081239758,0.00995033085316809,2.64575131106459,4.00733318523247
"Sega Soccer Slam","XB","2002","Sports","Sega",0.05,80,8.5,"E",0,0,3.87298334620742,2.39789527279837
"Duke Nukem: Time to Kill","PS","1998","Shooter","Take-Two Interactive",1.38,73,7.4,"Unknown",0,0.0676586484738149,5.65685424949238,4.14313472639153
"Disney Sing It: Family Hits","Wii","2010","Misc","Disney Interactive Studios",0.59,68.5,7,"E",0,0.048790164169432,4.12310562561766,2.63905732961526
"Q*bert","2600","1982","Puzzle","Parker Bros.",0.58,70,7.5,"Unknown",0,0.00995033085316809,3.74165738677394,2.484906649788
"Pro Yakyuu Netsu Star 2007","PS2","2007","Sports","Namco Bandai Games",0.06,75,7.4,"Unknown",0.0582689081239758,0,4.24264068711928,2.83321334405622
"G.I. Joe: The Rise of Cobra","PSP","2009","Action","Electronic Arts",0.14,68,7.4,"T",0,0.0198026272961797,4.69041575982343,3.29583686600433
"Reader Rabbit 1st Grade","Wii","2010","Misc","Graffiti",0.07,68.5,7,"E",0,0,4.12310562561766,2.63905732961526
"Bleach: Hanatareshi Yabou","PS2","2006","Role-Playing","Sony Computer Entertainment",0.07,74,7.9,"Unknown",0.0676586484738149,0,5.47722557505166,3.96081316959758
"Hajime no Ippo: The Fighting","GBA","2002","Fighting","ESP",0.03,72,7.7,"Unknown",0.0295588022415444,0,4.89897948556636,3.3322045101752
"The Sims 2: Apartment Pets","DS","2008","Simulation","Electronic Arts",0.69,50,3.3,"E",0,0.0676586484738149,3.46410161513775,1.6094379124341
"Silent Hill: Shattered Memories","PS2","2010","Action","Konami Digital Entertainment",0.59,77,6.8,"M",0.00995033085316809,0.207014169384326,2.82842712474619,4.4188406077966
"Harukanaru Toki no Naka de 5: Kazahanaki","PSP","2012","Role-Playing","Ackkstudios",0.03,74,7.9,"Unknown",0.0295588022415444,0,5.47722557505166,3.96081316959758
"Namco Museum","GC","2002","Misc","Namco Bandai Games",0.63,62,7,"E",0,0.0198026272961797,3.16227766016838,2.63905732961526
"Need for Speed: Most Wanted","GBA","2005","Racing","Electronic Arts",0.26,69,8.3,"E",0,0,4.24264068711928,2.70805020110221
"Another Code R: A Journey into Lost Memories","Wii","2009","Adventure","Nintendo",0.06,66,7.5,"Unknown",0.0295588022415444,0,5.19615242270663,2.77258872223978
"Terraria","PS3","2013","Action","505 Games",0.41,81,7.9,"T",0.0861776962410524,0.048790164169432,3.46410161513775,4.26267987704132
"Far Cry 4","PC","2014","Shooter","Ubisoft",0.63,80,6.7,"M",0,0.0392207131532813,4.12310562561766,6.97073007814353
"E·O·E: Eve of Extinction","PS2","2002","Fighting","Eidos Interactive",0.1,57,7.2,"T",0.0198026272961797,0.00995033085316809,5.29150262212918,1.94591014905531
"NCAA Football 12","PS3","2011","Sports","Electronic Arts",0.83,82,5.8,"E",0,0.048790164169432,4.12310562561766,3.73766961828337
"Grey's Anatomy: The Video Game","Wii","2009","Adventure","Ubisoft",0.06,65,7.5,"T",0,0,2,2.77258872223978
"Metal Gear Solid 3: Subsistence","PS2","2005","Action","Konami Digital Entertainment",0.55,94,9.3,"M",0.139761942375159,0.0582689081239758,7.28010988928052,6.08677472691231
"Doctor Lautrec and the Forgotten Knights","3DS","2011","Adventure","Konami Digital Entertainment",0.16,53,6.1,"E10+",0.0295588022415444,0.00995033085316809,4.35889894354067,2.19722457733622
"The King of Fighters XII","PS3","2009","Fighting","Ignition Entertainment",0.16,57,5.3,"T",0.0295588022415444,0.00995033085316809,6.92820323027551,3.85014760171006
"Riven: The Sequel to Myst","PS","1997","Adventure","Acclaim Entertainment",0.32,66,7.5,"Unknown",0,0.0198026272961797,4,2.77258872223978
"Buffy the Vampire Slayer: Chaos Bleeds","XB","2003","Action","Vivendi Games",0.12,73,8.4,"T",0,0,5.09901951359278,2.70805020110221
"E.T.: The Extra Terrestrial","2600","1981","Action","Atari",1.97,68,7.4,"Unknown",0,0.0198026272961797,4.69041575982343,3.29583686600433
"Castlevania: Lords of Shadow - Reverie","PS3","2011","Action","Konami Digital Entertainment",0.03,68,7.4,"Unknown",0,0.00995033085316809,4.69041575982343,3.29583686600433
"Bella Sara","DS","2008","Misc","Codemasters",0.08,68.5,7,"E",0,0.00995033085316809,4.12310562561766,2.63905732961526
"Langrisser V: The End of Legend","SAT","1998","Strategy","NCS",0.09,74,7.9,"Unknown",0.0861776962410524,0,4.89897948556636,3.59731226058845
"Namco Museum Vol.4","PS","1996","Misc","Sony Computer Entertainment",0.2,68.5,7,"Unknown",0.148420005118273,0.00995033085316809,4.12310562561766,2.63905732961526
"Playmobil Knights","DS","2009","Action","Mindscape",0.06,68,7.4,"E",0,0,4.69041575982343,3.29583686600433
"Diner Dash: Sizzle & Serve","DS","2007","Puzzle","Eidos Interactive",0.38,70,7.5,"Unknown",0,0.0295588022415444,3.74165738677394,2.484906649788
"Sega Superstars","PS2","2004","Misc","Sega",0.17,72,7,"T",0,0.0198026272961797,5.29150262212918,1.79175946922805
"Surf's Up","X360","2007","Sports","Ubisoft",0.1,61,6.1,"E10+",0,0.00995033085316809,3.87298334620742,2.30258509299405
"Strongest Tokyo University Shogi DS","DS","1985","Action","Mycom",0.02,68,7.4,"Unknown",0.0198026272961797,0,4.69041575982343,3.29583686600433
"Adventure Island","NES","1986","Platform","Hudson Soft",1.05,69,7.7,"Unknown",0.717839793150317,0,4.12310562561766,3.13549421592915
"Horses 3D","3DS","2012","Misc","Ubisoft",0.04,68.5,6.3,"E",0,0,4.12310562561766,1.6094379124341
"Little Battlers eXperience W","3DS","2013","Role-Playing","Level 5",0.1,74,7.9,"Unknown",0.0953101798043249,0,5.47722557505166,3.96081316959758
"Shin Sangoku Musou 6 Special","PSP","2011","Action","Tecmo Koei",0.11,68,7.4,"Unknown",0.104360015324243,0,4.69041575982343,3.29583686600433
"Thrillville","PSP","2006","Strategy","Atari",0.2,72,2.8,"E10+",0,0.0198026272961797,3.60555127546399,3.68887945411394
"Lunar: Silver Star Harmony","PSP","2009","Role-Playing","GungHo",0.24,80,7.7,"T",0.0295588022415444,0.0198026272961797,5.09901951359278,3.87120101090789
"Rugby World Cup 2015","X360","2015","Sports","Ubisoft",0.03,75,8,"E",0,0,4.24264068711928,1.79175946922805
"Street Fighter Alpha: Warriors' Dreams","SAT","1996","Fighting","Capcom",0.35,72,7.7,"Unknown",0.300104592450338,0,4.89897948556636,3.3322045101752
"Mortal Kombat","GEN","1992","Fighting","Arena Entertainment",2.67,72,7.7,"Unknown",0,0.0861776962410524,4.89897948556636,3.3322045101752
"World Snooker Championship 2007","X360","2007","Sports","Sega",0.01,75,7.4,"Unknown",0,0,4.24264068711928,2.83321334405622
"SpongeBob SquarePants: Game Boy Advance Video Volume 1","GBA","2004","Misc","N/A",0.64,68.5,7,"Unknown",0,0.00995033085316809,4.12310562561766,2.63905732961526
"WWF SmackDown! 2: Know Your Role","PS","2000","Fighting","THQ",3.2,72,7.7,"Unknown",0.0676586484738149,0.148420005118273,4.89897948556636,3.3322045101752
"Virtua Fighter CG Portrait Series Vol.4: Pai Chan","SAT","1995","Misc","Sega",0.12,68.5,7,"Unknown",0.113328685307003,0,4.12310562561766,2.63905732961526
"Just Cause 3","XOne","2015","Action","Square Enix",0.9,71,7,"M",0,0.0769610411361284,4.89897948556636,5.23110861685459
"Rayman Origins","PC","2012","Platform","Ubisoft",0.08,86,8.4,"E10+",0,0.00995033085316809,3.3166247903554,5.82304589548302
"The Next BIG Thing","PC","2011","Adventure","Focus Home Interactive",0.06,75,7.9,"E10+",0,0.00995033085316809,5.47722557505166,3.58351893845611
"Top Gun: Combat Zones","GBA","2004","Simulation","Mastiff",0.1,70,7.6,"Unknown",0,0,4.12310562561766,3.04452243772342
"Star Wars The Clone Wars: Lightsaber Duels","Wii","2008","Action","LucasArts",1.65,56,6.7,"T",0,0.131028262406404,4.89897948556636,2.94443897916644
"Zumba Fitness Core","Wii","2012","Misc","505 Games",0.06,68.5,7,"E10+",0,0.00995033085316809,4.12310562561766,2.63905732961526
"World of Tanks","X360","N/A","Shooter","N/A",0.03,73,5.2,"Unknown",0,0,5.65685424949238,2.30258509299405
"FIFA 99","N64","1998","Sports","Electronic Arts",0.54,75,7.4,"Unknown",0,0.0295588022415444,4.24264068711928,2.83321334405622
"Barbie as The Island Princess","Wii","2007","Adventure","Activision",0.45,66,7.5,"E",0,0.0295588022415444,4,2.77258872223978
"Top Spin","PS2","2005","Sports","Take-Two Interactive",0.1,67,7.8,"E",0,0.00995033085316809,5.29150262212918,2.56494935746154
"Madagascar","DS","2005","Platform","Activision",0.3,69,7.7,"Unknown",0,0.0198026272961797,4.12310562561766,3.13549421592915
".hack: Sekai no Mukou ni + Versus","PS3","2012","Action","Namco Bandai Games",0.03,68,7.4,"Unknown",0.0295588022415444,0,4.69041575982343,3.29583686600433
"NHL Hitz 20-03","XB","2002","Sports","Midway Games",0.11,81,8.5,"E",0,0,4.35889894354067,2.63905732961526
"The Sims 3: Late Night Expansion Pack","PC","2010","Simulation","Electronic Arts",1.7,74,5.3,"T",0,0.207014169384326,4.12310562561766,4.35670882668959
"Rave Master","GC","2002","Fighting","Konami Digital Entertainment",0.05,60,6.3,"T",0.048790164169432,0,3.87298334620742,1.6094379124341
"Red Steel 2","Wii","2010","Shooter","Ubisoft",0.62,80,8.6,"T",0.00995033085316809,0.0582689081239758,8.54400374531753,5.18738580584075
"The Legend of Spyro: The Eternal Night","Wii","2007","Platform","Vivendi Games",0.21,60,6.4,"E10+",0,0.0198026272961797,2.82842712474619,2.77258872223978
"Secret Agent Clank(US sales)","PSP","2008","Platform","Sony Computer Entertainment",0.55,69,7.7,"Unknown",0,0,4.12310562561766,3.13549421592915
"Shin Megami Tensei: Nocturne","PS2","2003","Role-Playing","Ghostlight",0.38,82,8.7,"M",0.22314355131421,0.0198026272961797,6.48074069840786,4.43081679884331
"Jyuzaengi: Engetsu Sangokuden","PSP","2012","Action","Idea Factory",0.03,68,7.4,"Unknown",0.0295588022415444,0,4.69041575982343,3.29583686600433
"Cyber Troopers Virtual-On","SAT","1995","Fighting","Sega",0.42,72,7.7,"Unknown",0.350656871613169,0,4.89897948556636,3.3322045101752
"Yoru no Nai Kuni","PS4","2015","Role-Playing","Tecmo Koei",0.08,74,7.9,"Unknown",0.0769610411361284,0,5.47722557505166,3.96081316959758
"NARC","PS2","2005","Shooter","Midway Games",0.36,50,7,"M",0,0.048790164169432,4.89897948556636,3.09104245335832
"Mega Man Battle Network 2","GBA","2002","Action","Ubisoft",0.31,81,9,"E",0,0.00995033085316809,3.87298334620742,3.09104245335832
